X,Y,Z,DENS,E,NU 
5.53517,-89.0053,-968.23,-276.499,-nan(ind),N/A
7.61843,-65.8831,-969.315,120.242,455276,N/A
6.09285,-65.5875,-968.817,-276.499,-nan(ind),N/A
-5.60292,-93.7115,-970.594,-276.499,-nan(ind),N/A
-0.937725,-81.1524,-979.402,-276.499,-nan(ind),N/A
-5.04805,-93.9507,-969.783,-276.499,-nan(ind),N/A
-20.8063,-73.6723,-973.458,-276.499,-nan(ind),N/A
6.3814,-90.4119,-966.278,-276.499,-nan(ind),N/A
8.79847,-81.6855,-988.002,610.534,2.50733e+06,N/A
5.57555,-89.1187,-967.729,-276.499,-nan(ind),N/A
-5.16352,-93.9882,-970.413,-276.499,-nan(ind),N/A
6.32782,-65.6214,-969.23,-276.499,-nan(ind),N/A
-2.66478,-86.2609,-984.788,120.242,455276,N/A
3.9896,-75.8281,-972.49,-276.499,-nan(ind),N/A
-3.64165,-82.6093,-979.159,-276.499,-nan(ind),N/A
-6.18677,-83.9699,-971.418,-276.499,-nan(ind),N/A
-16.3917,-86.9556,-985.621,610.534,2.50733e+06,N/A
-0.014425,-66.1014,-990.128,610.534,2.50733e+06,N/A
-22.689,-78.03,-963.912,610.534,2.50733e+06,N/A
-11.8247,-89.723,-967.137,610.534,2.50733e+06,N/A
-5.50213,-93.1811,-986.016,120.242,455276,N/A
7.8193,-64.3192,-970.944,-276.499,-nan(ind),N/A
-15.9193,-73.6587,-964.912,610.534,2.50733e+06,N/A
-22.0226,-67.6847,-963.974,610.534,2.50733e+06,N/A
10.2508,-86.7197,-965.544,610.534,2.50733e+06,N/A
13.2883,-81.7493,-971.557,-276.499,-nan(ind),N/A
5.8099,-94.0705,-984.175,610.534,2.50733e+06,N/A
1.18263,-81.8431,-978.159,-276.499,-nan(ind),N/A
-21.0646,-78.8156,-985.464,610.534,2.50733e+06,N/A
3.90695,-94.0938,-986.07,610.534,2.50733e+06,N/A
2.1376,-88.9978,-973.622,-276.499,-nan(ind),N/A
-17.7424,-68.7725,-985.761,610.534,2.50733e+06,N/A
-17.1007,-78.1822,-965.227,610.534,2.50733e+06,N/A
12.3504,-68.9245,-981.419,610.534,2.50733e+06,N/A
11.8913,-68.1207,-981.875,610.534,2.50733e+06,N/A
7.30392,-84.4794,-974.379,-276.499,-nan(ind),N/A
13.5677,-84.6588,-981.746,610.534,2.50733e+06,N/A
-20.3422,-83.6131,-968.045,610.534,2.50733e+06,N/A
-12.4184,-66.0493,-979.934,120.242,455276,N/A
-12.9245,-67.6661,-980.207,-276.499,-nan(ind),N/A
10.9736,-85.7889,-992.525,610.534,2.50733e+06,N/A
10.8358,-89.7322,-985.529,610.534,2.50733e+06,N/A
8.72682,-67.3567,-989.043,610.534,2.50733e+06,N/A
-23.0196,-74.6797,-966.163,610.534,2.50733e+06,N/A
12.8778,-78.5256,-983.594,610.534,2.50733e+06,N/A
0.303875,-78.1223,-967.02,-276.499,-nan(ind),N/A
-0.12955,-72.2022,-979.326,-276.499,-nan(ind),N/A
2.88963,-95.7825,-987.027,610.534,2.50733e+06,N/A
13.5003,-67.2058,-973.536,610.534,2.50733e+06,N/A
-19.9629,-74.5709,-967.216,-276.499,-nan(ind),N/A
4.2996,-77.3118,-974.461,-276.499,-nan(ind),N/A
-15.3758,-87.2562,-985.929,610.534,2.50733e+06,N/A
7.4146,-86.6184,-979.89,-276.499,-nan(ind),N/A
19.7668,-73.638,-968.644,120.242,455276,N/A
0.9208,-85.0016,-990.666,610.534,2.50733e+06,N/A
-18.8962,-89.5016,-984.222,610.534,2.50733e+06,N/A
-2.6068,-71.7841,-989.959,610.534,2.50733e+06,N/A
-3.83663,-72.2401,-990.044,120.242,455276,N/A
-11.4992,-70.7976,-978.25,-276.499,-nan(ind),N/A
-2.71353,-82.7165,-979.208,-276.499,-nan(ind),N/A
19.4854,-79.1408,-976.241,610.534,2.50733e+06,N/A
8.10732,-72.1099,-979.147,120.242,455276,N/A
4.7864,-78.2451,-991.031,610.534,2.50733e+06,N/A
3.52652,-77.6645,-989.465,610.534,2.50733e+06,N/A
19.1541,-79.037,-977.118,-276.499,-nan(ind),N/A
19.5905,-75.0168,-973.265,-276.499,-nan(ind),N/A
19.4437,-79.3735,-976.778,610.534,2.50733e+06,N/A
3.81188,-68.2113,-985.896,610.534,2.50733e+06,N/A
9.79075,-77.3986,-977.926,-276.499,-nan(ind),N/A
-5.57825,-83.8793,-988.044,120.242,455276,N/A
7.05192,-90.3298,-967.727,-276.499,-nan(ind),N/A
-5.13837,-82.5631,-989.222,610.534,2.50733e+06,N/A
-17.1727,-65.3606,-979.477,25.368,88862.2,N/A
15.14,-88.4708,-986.471,610.534,2.50733e+06,N/A
20.2263,-82.7674,-995,610.534,2.50733e+06,N/A
20.8354,-83.0568,-995.01,610.534,2.50733e+06,N/A
20.139,-82.2262,-995.006,610.534,2.50733e+06,N/A
19.683,-83.1486,-994.986,610.534,2.50733e+06,N/A
-13.702,-70.8217,-983.642,-276.499,-nan(ind),N/A
-12.6628,-84.7818,-974.865,-276.499,-nan(ind),N/A
-13.2888,-84.8804,-974.736,-276.499,-nan(ind),N/A
11.701,-72.2834,-981.557,610.534,2.50733e+06,N/A
-11.9415,-84.2998,-973.44,-276.499,-nan(ind),N/A
-10.3151,-72.7774,-972.831,-276.499,-nan(ind),N/A
-3.5129,-66.7304,-989.128,610.534,2.50733e+06,N/A
1.4968,-77.7758,-972.946,-276.499,-nan(ind),N/A
2.4977,-83.3906,-985.772,120.242,455276,N/A
-11.6285,-87.0386,-977.445,-276.499,-nan(ind),N/A
4.79035,-90.9222,-966.91,-276.499,-nan(ind),N/A
18.0734,-76.5299,-994.868,610.534,2.50733e+06,N/A
4.14942,-65.7633,-988.383,610.534,2.50733e+06,N/A
-6.4417,-76.801,-979.625,-276.499,-nan(ind),N/A
11.1356,-82.9749,-975.533,-276.499,-nan(ind),N/A
-17.5467,-85.3182,-967.185,610.534,2.50733e+06,N/A
-19.4334,-83.1108,-970.361,-276.499,-nan(ind),N/A
-9.19295,-60.7017,-967.868,610.534,2.50733e+06,N/A
-14.3964,-85.9857,-967.325,610.534,2.50733e+06,N/A
-17.062,-79.4374,-966.619,610.534,2.50733e+06,N/A
7.13277,-92.7251,-968.037,-276.499,-nan(ind),N/A
-3.507,-87.2158,-975.494,-276.499,-nan(ind),N/A
7.69525,-66.7465,-986.111,610.534,2.50733e+06,N/A
8.15553,-66.8861,-986.483,610.534,2.50733e+06,N/A
-11.6759,-91.2758,-983.215,-276.499,-nan(ind),N/A
20.8118,-77.1393,-993.504,610.534,2.50733e+06,N/A
6.92347,-67.6281,-987.64,610.534,2.50733e+06,N/A
-18.7297,-60.2781,-965.736,610.534,2.50733e+06,N/A
-4.65755,-75.4272,-973.528,-276.499,-nan(ind),N/A
-5.17328,-76.2542,-973.154,-276.499,-nan(ind),N/A
-19.2332,-60.5485,-966.865,610.534,2.50733e+06,N/A
-19.5242,-60.8342,-966.5,610.534,2.50733e+06,N/A
-18.707,-59.9512,-966.265,610.534,2.50733e+06,N/A
-19.4449,-61.1893,-965.583,610.534,2.50733e+06,N/A
-18.8755,-60.1225,-966.756,610.534,2.50733e+06,N/A
-8.4596,-87.0145,-967.732,-276.499,-nan(ind),N/A
-19.1534,-60.6967,-967.582,610.534,2.50733e+06,N/A
-15.1451,-79.4659,-983.99,120.242,455276,N/A
-19.0045,-87.9265,-977.657,-276.499,-nan(ind),N/A
0.932425,-70.9221,-971.513,-276.499,-nan(ind),N/A
1.0876,-72.2773,-969.984,-276.499,-nan(ind),N/A
2.7559,-71.8606,-971.316,-276.499,-nan(ind),N/A
-4.4381,-60.508,-968.605,610.534,2.50733e+06,N/A
-4.87477,-60.171,-968.306,610.534,2.50733e+06,N/A
-21.6965,-76.0968,-963.436,610.534,2.50733e+06,N/A
-4.59938,-60.8497,-969.567,610.534,2.50733e+06,N/A
-14.3102,-89.2377,-962.857,610.534,2.50733e+06,N/A
5.31848,-80.2801,-970.741,-276.499,-nan(ind),N/A
4.7282,-80.1761,-971.051,-276.499,-nan(ind),N/A
-2.2271,-94.0045,-965.66,610.534,2.50733e+06,N/A
1.73432,-69.1844,-985.333,120.242,455276,N/A
1.98025,-75.578,-988.66,610.534,2.50733e+06,N/A
-21.4159,-73.3611,-980.506,-276.499,-nan(ind),N/A
-21.1799,-75.784,-979.134,-276.499,-nan(ind),N/A
-9.32152,-77.0884,-976.774,-276.499,-nan(ind),N/A
12.2281,-83.0343,-986.385,610.534,2.50733e+06,N/A
-14.4953,-87.3936,-962.36,610.534,2.50733e+06,N/A
-15.0328,-87.8448,-962.486,610.534,2.50733e+06,N/A
-13.9949,-87.6907,-962.285,610.534,2.50733e+06,N/A
-15.5414,-87.5836,-962.655,610.534,2.50733e+06,N/A
-28.5982,-72.1809,-988.593,610.534,2.50733e+06,N/A
16.2409,-62.7056,-969.269,610.534,2.50733e+06,N/A
-1.42705,-70.4162,-979.956,-276.499,-nan(ind),N/A
13.5117,-82.2595,-975.673,-276.499,-nan(ind),N/A
3.10585,-76.0812,-985.106,120.242,455276,N/A
-13.5702,-70.691,-977.714,-276.499,-nan(ind),N/A
-23.9826,-70.9867,-981.57,120.242,455276,N/A
-9.29345,-91.4509,-974.589,-276.499,-nan(ind),N/A
-4.5623,-79.5479,-980.771,-276.499,-nan(ind),N/A
8.87153,-82.9158,-981.556,25.368,88862.2,N/A
-0.2101,-65.0289,-967.638,610.534,2.50733e+06,N/A
-23.5562,-71.4082,-982.804,-276.499,-nan(ind),N/A
4.60555,-80.5063,-979.947,-276.499,-nan(ind),N/A
-1.77808,-83.5434,-969.729,-276.499,-nan(ind),N/A
20.393,-73.0818,-970.558,-276.499,-nan(ind),N/A
-0.218025,-90.0435,-971.758,-276.499,-nan(ind),N/A
13.9892,-75.0195,-980.003,-276.499,-nan(ind),N/A
-18.0381,-69.857,-967.844,25.368,88862.2,N/A
3.63103,-68.9411,-976.216,120.242,455276,N/A
-16.2254,-71.695,-985.261,-276.499,-nan(ind),N/A
-17.7506,-80.1653,-967.432,25.368,88862.2,N/A
10.0888,-85.0361,-974.04,-276.499,-nan(ind),N/A
-11.6512,-81.5392,-967.917,610.534,2.50733e+06,N/A
-23.4807,-68.7747,-989.308,610.534,2.50733e+06,N/A
-24.0203,-68.5468,-989.284,610.534,2.50733e+06,N/A
-10.5227,-91.1851,-983.284,25.368,88862.2,N/A
-15.3872,-68.8205,-984.985,-276.499,-nan(ind),N/A
-3.03325,-95.0065,-989.103,610.534,2.50733e+06,N/A
-5.23168,-70.6329,-989.558,610.534,2.50733e+06,N/A
-27.6993,-72.573,-989.312,610.534,2.50733e+06,N/A
2.40465,-69.5421,-987.423,610.534,2.50733e+06,N/A
-7.60112,-90.0102,-985.586,120.242,455276,N/A
2.18858,-68.0862,-986.354,610.534,2.50733e+06,N/A
6.26187,-84.9197,-967.41,-276.499,-nan(ind),N/A
-5.00775,-77.3201,-978.568,-276.499,-nan(ind),N/A
6.94302,-84.7413,-968.136,-276.499,-nan(ind),N/A
-8.63428,-72.3444,-981.421,-276.499,-nan(ind),N/A
-5.0856,-71.4054,-990.367,610.534,2.50733e+06,N/A
-5.18945,-72.028,-990.38,120.242,455276,N/A
-15.5864,-86.0854,-987.21,610.534,2.50733e+06,N/A
11.9992,-69.2893,-979.092,610.534,2.50733e+06,N/A
4.3631,-70.2494,-968.206,-276.499,-nan(ind),N/A
4.28507,-69.4985,-967.625,56.4218,205701,N/A
9.74985,-89.755,-986.836,610.534,2.50733e+06,N/A
9.60985,-90.2079,-987.274,610.534,2.50733e+06,N/A
9.52572,-90.783,-986.955,610.534,2.50733e+06,N/A
-15.1919,-80.7635,-969.512,-276.499,-nan(ind),N/A
-7.23088,-87.4394,-984.564,120.242,455276,N/A
5.61348,-84.1346,-968.756,-276.499,-nan(ind),N/A
8.69332,-80.5746,-987.113,610.534,2.50733e+06,N/A
9.631,-87.528,-977.017,-276.499,-nan(ind),N/A
-17.8,-79.485,-980.725,-276.499,-nan(ind),N/A
16.0732,-84.0377,-977.89,120.242,455276,N/A
18.6033,-67.2719,-971.765,610.534,2.50733e+06,N/A
13.7527,-79.2939,-968.351,-276.499,-nan(ind),N/A
-15.1078,-82.9929,-986.493,120.242,455276,N/A
13.7958,-78.6279,-968.529,-276.499,-nan(ind),N/A
-21.1792,-83.048,-988.008,610.534,2.50733e+06,N/A
-9.94857,-60.5398,-989.642,610.534,2.50733e+06,N/A
13.3841,-85.3278,-983.107,610.534,2.50733e+06,N/A
-15.1575,-93.7899,-988.668,610.534,2.50733e+06,N/A
12.9058,-72.579,-971.863,-276.499,-nan(ind),N/A
-2.0032,-76.2919,-977.282,610.534,2.50733e+06,N/A
18.1804,-75.6263,-980.692,25.368,88862.2,N/A
-14.5994,-65.3895,-978.087,-276.499,-nan(ind),N/A
-2.02545,-85.2208,-987.205,120.242,455276,N/A
15.6407,-73.1297,-975.85,120.242,455276,N/A
-5.12312,-90.4898,-969.198,-276.499,-nan(ind),N/A
-11.4674,-66.1319,-977.666,-276.499,-nan(ind),N/A
12.031,-68.1957,-976.314,610.534,2.50733e+06,N/A
-0.75855,-70.1478,-984.597,-276.499,-nan(ind),N/A
-2.50933,-92.8055,-985.94,610.534,2.50733e+06,N/A
-19.216,-68.1833,-981.815,-276.499,-nan(ind),N/A
-10.6805,-73.5916,-971.379,-276.499,-nan(ind),N/A
-6.1873,-66.6462,-973.653,-276.499,-nan(ind),N/A
-8.50517,-78.3064,-974.096,-276.499,-nan(ind),N/A
-7.82405,-66.6656,-966.427,120.242,455276,N/A
-0.250775,-84.5591,-969.051,-276.499,-nan(ind),N/A
0.102325,-71.9206,-967.161,-276.499,-nan(ind),N/A
12.1401,-88.0468,-991.792,610.534,2.50733e+06,N/A
19.3067,-77.5008,-969.472,-276.499,-nan(ind),N/A
2.19473,-93.2523,-964.286,610.534,2.50733e+06,N/A
1.96045,-92.684,-964.567,120.242,455276,N/A
1.75105,-93.7532,-964.294,610.534,2.50733e+06,N/A
2.86163,-93.425,-964.377,610.534,2.50733e+06,N/A
15.4077,-76.0967,-969.679,-276.499,-nan(ind),N/A
1.92193,-94.2875,-964.576,610.534,2.50733e+06,N/A
2.7569,-94.0388,-965.975,610.534,2.50733e+06,N/A
-3.8217,-89.5258,-966.321,-276.499,-nan(ind),N/A
-4.31385,-72.127,-977.009,-276.499,-nan(ind),N/A
11.1673,-92.3513,-990.024,610.534,2.50733e+06,N/A
-4.60778,-68.5769,-974.819,-276.499,-nan(ind),N/A
3.81155,-73.853,-966.039,610.534,2.50733e+06,N/A
18.172,-83.5301,-988.957,610.534,2.50733e+06,N/A
13.602,-61.5886,-969.106,610.534,2.50733e+06,N/A
6.76518,-82.2232,-989.907,610.534,2.50733e+06,N/A
12.5137,-82.9041,-988.577,610.534,2.50733e+06,N/A
-0.6557,-95.9921,-985.612,610.534,2.50733e+06,N/A
1.46107,-65.4996,-969.899,-276.499,-nan(ind),N/A
-12.1219,-87.1104,-984.402,120.242,455276,N/A
9.33845,-88.5234,-982.052,-276.499,-nan(ind),N/A
-8.86247,-92.0263,-962.797,610.534,2.50733e+06,N/A
-19.1884,-73.2509,-971.118,-276.499,-nan(ind),N/A
20.0444,-84.6342,-993.864,610.534,2.50733e+06,N/A
-2.36483,-96.1569,-990.44,610.534,2.50733e+06,N/A
4.3688,-96.1208,-988.092,610.534,2.50733e+06,N/A
10.4983,-69.7834,-983.286,610.534,2.50733e+06,N/A
16.8762,-81.1553,-971.172,-276.499,-nan(ind),N/A
-16.3715,-85.3041,-975.654,-276.499,-nan(ind),N/A
-19.1947,-61.0798,-966.042,610.534,2.50733e+06,N/A
-17.052,-85.9369,-980.244,-276.499,-nan(ind),N/A
-14.7515,-64.444,-971.291,-276.499,-nan(ind),N/A
-7.5952,-87.0417,-970.812,-276.499,-nan(ind),N/A
-24.8208,-71.2292,-985.007,120.242,455276,N/A
-14.1326,-80.096,-987.254,610.534,2.50733e+06,N/A
14.1448,-86.0788,-966.787,120.242,455276,N/A
14.6112,-87.2815,-965.628,610.534,2.50733e+06,N/A
15.2939,-87.497,-965.668,610.534,2.50733e+06,N/A
14.4677,-86.6985,-965.67,610.534,2.50733e+06,N/A
14.1874,-87.6723,-965.58,610.534,2.50733e+06,N/A
-0.454775,-81.7216,-990.741,610.534,2.50733e+06,N/A
-8.5363,-89.1464,-965.62,25.368,88862.2,N/A
1.14027,-82.4977,-980.907,-276.499,-nan(ind),N/A
-18.1437,-69.2507,-982.806,-276.499,-nan(ind),N/A
2.9703,-65.9081,-988.711,610.534,2.50733e+06,N/A
-14.0595,-75.8711,-972.101,-276.499,-nan(ind),N/A
-9.92135,-89.2032,-989.93,610.534,2.50733e+06,N/A
-3.82852,-76.7975,-983.385,-276.499,-nan(ind),N/A
2.1671,-81.8911,-974.109,-276.499,-nan(ind),N/A
4.4725,-72.3742,-990.536,610.534,2.50733e+06,N/A
11.7686,-91.9416,-987.934,610.534,2.50733e+06,N/A
4.58758,-91.1266,-978.526,-276.499,-nan(ind),N/A
-2.2234,-75.2517,-987.377,610.534,2.50733e+06,N/A
-15.217,-66.3206,-977.51,-276.499,-nan(ind),N/A
2.67903,-75.6787,-972.19,-276.499,-nan(ind),N/A
7.20812,-82.7729,-987.703,610.534,2.50733e+06,N/A
14.5982,-71.832,-970.545,120.242,455276,N/A
-19.5967,-78.144,-979.39,-276.499,-nan(ind),N/A
-5.99825,-62.0103,-965.447,-276.499,-nan(ind),N/A
15.3659,-82.0962,-979.629,25.368,88862.2,N/A
7.07805,-76.3014,-982.775,610.534,2.50733e+06,N/A
-2.2954,-94.8176,-984.407,-276.499,-nan(ind),N/A
6.62345,-81.4671,-988.279,610.534,2.50733e+06,N/A
17.4343,-86.4025,-988.09,610.534,2.50733e+06,N/A
-9.97072,-57.4697,-967.661,610.534,2.50733e+06,N/A
6.7688,-81.6176,-987.133,610.534,2.50733e+06,N/A
7.27888,-81.7986,-988.123,610.534,2.50733e+06,N/A
16.3209,-74.3017,-975.565,25.368,88862.2,N/A
0.5137,-70.757,-968.602,-276.499,-nan(ind),N/A
13.7906,-86.6288,-993.152,610.534,2.50733e+06,N/A
13.1438,-93.267,-990.662,610.534,2.50733e+06,N/A
12.4809,-87.4017,-975.86,-276.499,-nan(ind),N/A
-21.8438,-72.3055,-963.795,610.534,2.50733e+06,N/A
-21.2003,-79.4276,-974.556,-276.499,-nan(ind),N/A
-23.556,-80.801,-988.958,610.534,2.50733e+06,N/A
6.91587,-88.2514,-991.572,610.534,2.50733e+06,N/A
6.09572,-88.9303,-991.545,610.534,2.50733e+06,N/A
6.35077,-88.2764,-991.496,610.534,2.50733e+06,N/A
15.2307,-68.5419,-976.327,610.534,2.50733e+06,N/A
2.26878,-69.1085,-985.724,610.534,2.50733e+06,N/A
-3.17702,-92.9646,-983.92,56.4218,205701,N/A
13.184,-85.534,-984.288,610.534,2.50733e+06,N/A
-6.34375,-84.9994,-988.143,120.242,455276,N/A
-6.94972,-85.0633,-987.813,120.242,455276,N/A
6.70268,-75.4433,-973.962,-276.499,-nan(ind),N/A
-8.82658,-73.982,-984.061,-276.499,-nan(ind),N/A
-20.9934,-81.7176,-971.593,-276.499,-nan(ind),N/A
16.9941,-78.8894,-988.218,610.534,2.50733e+06,N/A
10.7346,-70.2017,-981.477,610.534,2.50733e+06,N/A
-7.68173,-61.7937,-971.217,-276.499,-nan(ind),N/A
-11.8697,-75.3105,-981.847,-276.499,-nan(ind),N/A
-18.9633,-64.7837,-980.324,-276.499,-nan(ind),N/A
-23.6701,-83.4773,-989.42,610.534,2.50733e+06,N/A
3.75323,-71.498,-985.989,610.534,2.50733e+06,N/A
-21.0906,-66.6752,-984.17,-276.499,-nan(ind),N/A
-9.40147,-66.5283,-985.355,610.534,2.50733e+06,N/A
-9.81082,-65.4316,-983.823,120.242,455276,N/A
-10.9509,-65.3254,-984.488,610.534,2.50733e+06,N/A
-10.6508,-65.359,-983.862,610.534,2.50733e+06,N/A
-9.82033,-66.329,-985.854,120.242,455276,N/A
5.5526,-77.358,-983.923,120.242,455276,N/A
-8.06927,-87.5233,-972.075,-276.499,-nan(ind),N/A
-24.1498,-68.6702,-985.698,25.368,88862.2,N/A
-9.8439,-65.2718,-985.286,610.534,2.50733e+06,N/A
-10.5006,-65.1152,-985.071,610.534,2.50733e+06,N/A
-9.91485,-65.6411,-985.836,610.534,2.50733e+06,N/A
-10.5715,-65.4845,-985.62,610.534,2.50733e+06,N/A
0.25305,-90.5627,-982.605,120.242,455276,N/A
-9.66178,-59.4731,-964.872,120.242,455276,N/A
-7.71635,-72.5145,-975.227,-276.499,-nan(ind),N/A
-9.99355,-58.5278,-965.125,120.242,455276,N/A
4.14985,-91.5024,-973.236,-276.499,-nan(ind),N/A
1.80088,-92.4181,-965.954,-276.499,-nan(ind),N/A
-23.5466,-71.0485,-966.771,610.534,2.50733e+06,N/A
-0.680175,-82.8943,-970.318,-276.499,-nan(ind),N/A
2.42345,-91.5374,-965.783,-276.499,-nan(ind),N/A
3.24565,-91.5478,-966.526,-276.499,-nan(ind),N/A
12.5633,-93.0864,-971.639,610.534,2.50733e+06,N/A
12.0436,-93.4282,-971.61,610.534,2.50733e+06,N/A
11.8478,-93.802,-971.062,610.534,2.50733e+06,N/A
-25.8296,-82.3035,-985.438,-276.499,-nan(ind),N/A
11.2991,-94.0006,-971.073,120.242,455276,N/A
-16.3258,-84.7587,-984.721,120.242,455276,N/A
17.1766,-76.841,-972.987,-276.499,-nan(ind),N/A
16.742,-77.4076,-974.595,-276.499,-nan(ind),N/A
-26.266,-75.9849,-988.425,610.534,2.50733e+06,N/A
-5.45065,-75.5178,-988.366,610.534,2.50733e+06,N/A
-20.9973,-73.7114,-978.662,-276.499,-nan(ind),N/A
-13.6636,-73.4542,-975.44,-276.499,-nan(ind),N/A
-13.7439,-76.3448,-967.657,610.534,2.50733e+06,N/A
5.0423,-71.124,-972.894,120.242,455276,N/A
-12.7432,-91.5363,-977.837,-276.499,-nan(ind),N/A
13.1586,-77.9354,-992.389,610.534,2.50733e+06,N/A
19.1479,-75.0753,-975.526,-276.499,-nan(ind),N/A
20.7159,-73.4327,-976.156,610.534,2.50733e+06,N/A
-5.5347,-76.2442,-976.56,-276.499,-nan(ind),N/A
-6.8203,-90.1394,-988.187,120.242,455276,N/A
2.05333,-66.7798,-981.27,-276.499,-nan(ind),N/A
8.5269,-90.7272,-990.92,610.534,2.50733e+06,N/A
-9.61693,-75.8739,-987.057,610.534,2.50733e+06,N/A
-7.7299,-75.5037,-988.229,610.534,2.50733e+06,N/A
1.98875,-79.1742,-990.581,610.534,2.50733e+06,N/A
-16.1014,-67.4534,-967.308,-276.499,-nan(ind),N/A
2.88258,-80.6283,-990.379,610.534,2.50733e+06,N/A
4.90907,-94.6337,-969.814,120.242,455276,N/A
7.24397,-91.0244,-990.983,610.534,2.50733e+06,N/A
-8.85013,-75.5519,-988.356,610.534,2.50733e+06,N/A
-8.35032,-75.1287,-988.448,610.534,2.50733e+06,N/A
-15.9665,-87.4374,-964.612,610.534,2.50733e+06,N/A
9.00763,-92.1385,-969.709,-276.499,-nan(ind),N/A
-3.44117,-89.4436,-971.667,-276.499,-nan(ind),N/A
10.9212,-80.8021,-973.202,-276.499,-nan(ind),N/A
16.6584,-85.5176,-988.03,610.534,2.50733e+06,N/A
2.6676,-88.6292,-988.728,610.534,2.50733e+06,N/A
6.2982,-67.1246,-975.328,120.242,455276,N/A
-15.565,-67.5471,-967.629,-276.499,-nan(ind),N/A
11.3952,-70.8084,-987.804,610.534,2.50733e+06,N/A
3.57633,-77.3229,-966.958,-276.499,-nan(ind),N/A
-10.8982,-67.3165,-970.865,-276.499,-nan(ind),N/A
-17.1047,-89.4981,-963.398,610.534,2.50733e+06,N/A
18.3987,-81.2951,-991.576,610.534,2.50733e+06,N/A
-1.55655,-78.6253,-973.937,-276.499,-nan(ind),N/A
2.9956,-92.2188,-978.183,-276.499,-nan(ind),N/A
-18.8484,-85.62,-966.124,610.534,2.50733e+06,N/A
-0.88005,-83.3443,-965.376,-276.499,-nan(ind),N/A
-0.408225,-93.7474,-973.364,-276.499,-nan(ind),N/A
-9.50698,-86.0008,-963.797,610.534,2.50733e+06,N/A
-8.81723,-92.5359,-974.135,-276.499,-nan(ind),N/A
16.4542,-87.773,-987.172,610.534,2.50733e+06,N/A
-23.5679,-67.9677,-988.469,610.534,2.50733e+06,N/A
-0.084975,-95.1997,-964.8,610.534,2.50733e+06,N/A
14.9314,-85.3711,-973.944,-276.499,-nan(ind),N/A
-24.1043,-68.132,-988.831,610.534,2.50733e+06,N/A
-25.2446,-68.575,-987.939,610.534,2.50733e+06,N/A
3.12648,-67.4689,-965.895,120.242,455276,N/A
0.29155,-94.2443,-965.655,610.534,2.50733e+06,N/A
18.109,-84.1675,-991.415,610.534,2.50733e+06,N/A
-11.481,-82.519,-978.181,-276.499,-nan(ind),N/A
-4.60372,-93.057,-978.601,-276.499,-nan(ind),N/A
5.96155,-64.0272,-965.782,610.534,2.50733e+06,N/A
-19.2351,-69.2281,-984.381,-276.499,-nan(ind),N/A
13.9935,-72.1786,-985.706,610.534,2.50733e+06,N/A
6.24373,-62.6775,-966.466,120.242,455276,N/A
7.20028,-70.4998,-989.15,610.534,2.50733e+06,N/A
9.99695,-63.7596,-972.738,610.534,2.50733e+06,N/A
-2.10792,-77.2339,-982.22,-276.499,-nan(ind),N/A
-6.93295,-60.3432,-970.578,120.242,455276,N/A
-4.22912,-71.4682,-966.473,120.242,455276,N/A
-7.41852,-60.7456,-970.893,-276.499,-nan(ind),N/A
-19.6088,-69.6432,-985.37,-276.499,-nan(ind),N/A
-5.50833,-92.7398,-990.984,610.534,2.50733e+06,N/A
-6.58472,-61.9501,-969.033,25.368,88862.2,N/A
-2.77358,-94.3098,-977.337,25.368,88862.2,N/A
-2.69822,-94.1543,-976.884,-276.499,-nan(ind),N/A
-12.1957,-87.6167,-974.157,-276.499,-nan(ind),N/A
-7.33362,-61.4089,-969.592,-276.499,-nan(ind),N/A
6.18452,-80.6399,-987.738,610.534,2.50733e+06,N/A
-5.53937,-75.2281,-976.565,-276.499,-nan(ind),N/A
8.5092,-66.4158,-966.826,120.242,455276,N/A
-3.39885,-91.5721,-969.371,-276.499,-nan(ind),N/A
11.4056,-69.4515,-979.357,610.534,2.50733e+06,N/A
-6.66193,-85.611,-968.884,-276.499,-nan(ind),N/A
8.24705,-74.0365,-982.199,610.534,2.50733e+06,N/A
4.61142,-69.8206,-985.282,610.534,2.50733e+06,N/A
17.8849,-70.8006,-972.047,-276.499,-nan(ind),N/A
3.21735,-93.877,-965.72,610.534,2.50733e+06,N/A
8.22677,-71.4711,-990.208,610.534,2.50733e+06,N/A
-3.53017,-71.5847,-984.62,-276.499,-nan(ind),N/A
-10.4626,-90.1984,-967.716,610.534,2.50733e+06,N/A
18.962,-84.4887,-970.485,-276.499,-nan(ind),N/A
-12.3361,-64.9972,-982.743,120.242,455276,N/A
11.5006,-90.598,-986.073,610.534,2.50733e+06,N/A
-1.87085,-73.0074,-968.418,-276.499,-nan(ind),N/A
-12.3724,-80.1774,-982.845,-276.499,-nan(ind),N/A
-13.1331,-66.3452,-981.514,-276.499,-nan(ind),N/A
-16.4835,-66.7648,-976.208,-276.499,-nan(ind),N/A
4.07085,-72.9012,-965.388,610.534,2.50733e+06,N/A
2.03613,-93.3022,-983.103,120.242,455276,N/A
3.48853,-72.7677,-965.332,610.534,2.50733e+06,N/A
-18.0003,-81.8192,-982.722,120.242,455276,N/A
21.7143,-69.0421,-969.037,610.534,2.50733e+06,N/A
-23.0202,-63.7366,-988.373,610.534,2.50733e+06,N/A
15.2116,-71.9206,-967.675,610.534,2.50733e+06,N/A
